city,zpid,zipcode,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms
austin,29414421,78752,12196.8,1534,2.0,3
austin,29418413,78752,9888.0,1874,2.0,4
austin,29418412,78752,7840.0,1534,2.0,3
austin,29414410,78752,8015.0,1658,3.0,4
austin,249911499,78757,10628.0,1015,1.0,2
austin,29417408,78752,10454.0,1208,2.0,3
austin,29413407,78752,7492.0,1168,2.0,3
austin,29415403,78752,9278.0,1232,1.0,4
austin,29413403,78752,6838.0,1248,1.0,3
austin,29417498,78752,9365.0,1092,1.0,3
austin,29410901,78752,7187.0,1080,1.0,2
austin,125805892,78757,2570.0,1338,3.0,3
austin,29411891,78752,7535.0,1102,1.0,3
austin,29411889,78752,8145.0,1126,1.0,3
austin,125806885,78757,3267.0,1549,3.0,3
austin,29415381,78752,8842.0,1824,2.0,4
austin,29417377,78752,7623.0,1389,3.0,3
austin,29415373,78752,8712.0,1564,1.0,3
austin,29415368,78752,7840.0,1282,1.0,3
austin,29411865,78752,11325.6,1530,2.0,3
austin,29417496,78752,9539.0,1583,3.0,4
austin,29417353,78752,9104.0,992,1.0,2
austin,124838852,78757,2339.0,1284,3.0,3
austin,125902851,78757,2570.0,1408,3.0,3
austin,29417351,78752,6969.0,1376,2.0,2
austin,29414990,78757,9147.0,1080,1.0,3
austin,29412490,78752,6272.0,1301,1.0,3
austin,94642844,78757,8712.0,1220,2.0,3
austin,29413488,78752,7579.0,900,1.0,2
austin,29415339,78752,7710.0,1112,2.0,3
austin,29415337,78752,7666.0,1042,1.0,2
austin,29417336,78752,9060.0,720,1.0,2
austin,125804485,78757,2570.0,1338,3.0,3
austin,29415332,78752,7405.0,996,1.0,2
austin,29413331,78757,8668.0,1513,2.0,3
austin,94642829,78751,2482.0,1265,2.0,2
austin,29419327,78753,21344.4,1378,2.0,3
austin,29413324,78757,7143.0,2373,3.0,3
austin,29419323,78753,9147.0,945,1.0,2
austin,29411819,78752,9147.0,1196,1.0,3
austin,29415310,78752,7884.0,1164,2.0,3
austin,29417307,78752,10332.0,1734,2.0,4
austin,29419303,78753,7143.0,720,1.0,2
austin,29411799,78752,6838.0,1114,2.0,3
austin,124842294,78757,3159.0,1658,4.0,3
austin,29411793,78752,7187.0,1641,2.0,3
austin,29419277,78753,11325.6,1228,1.0,4
austin,29420775,78757,14810.4,1696,2.0,3
austin,111969256,78757,6969.0,1452,2.0,3
austin,29415342,78752,7753.0,1690,3.0,5
austin,29417243,78757,6882.0,1264,2.0,3
austin,29420742,78757,8973.0,1728,2.0,4
austin,145658739,78752,7840.0,835,1.0,2
austin,124838225,78757,3267.0,1433,3.0,3
austin,29417211,78757,8929.0,932,1.0,2
austin,29420706,78757,8145.0,1202,2.0,3
austin,29420703,78757,8276.0,1394,2.0,3
austin,29418203,78757,10193.0,1150,1.0,3
austin,29418194,78757,6751.0,1915,2.0,3
austin,29413693,78752,8102.0,2485,3.0,5
austin,29412688,78752,8712.0,1200,2.0,4
austin,29413686,78752,8102.0,1314,2.0,3
austin,29413668,78752,8102.0,944,1.0,3
austin,29416665,78752,7405.0,956,1.0,3
austin,29415164,78752,11325.6,1084,1.0,2
austin,29413658,78752,8319.0,924,1.0,3
austin,29416655,78752,9844.0,1668,2.0,4
austin,125915654,78757,2578.0,1408,3.0,3
austin,29420653,78757,7056.0,1619,2.0,3
austin,29420650,78757,6969.0,1190,1.0,3
austin,29417147,78757,6708.0,1904,2.0,3
austin,29417146,78757,6795.0,981,1.5,2
austin,29415143,78752,11325.6,816,1.0,2
austin,29412643,78752,7971.0,900,1.0,2
austin,29412634,78752,8232.0,1100,2.0,3
austin,29415131,78752,11325.6,1443,2.0,2
austin,29412629,78752,8197.0,1372,2.0,3
austin,64692625,78752,8298.0,1429,2.0,3
austin,29420618,78757,12196.8,1664,2.0,3
austin,29420617,78757,7100.0,1661,2.0,3
austin,29416616,78752,8973.0,1296,2.0,3
austin,29409232,78751,6913.0,1604,3.0,3
austin,29419115,78757,12632.4,2565,3.0,4
austin,29416612,78752,7579.0,1043,2.0,3
austin,29415110,78757,7535.0,2335,3.0,3
austin,29416606,78752,9060.0,1299,2.0,3
austin,29416593,78752,9147.0,1440,2.0,3
austin,2094101591,78757,4356.0,1758,3.0,3
austin,29413588,78752,8145.0,864,1.0,3
austin,29417583,78752,9365.0,1114,2.0,3
austin,29416578,78752,9931.0,1431,2.0,3
austin,29412482,78752,130244.4,1420,2.0,3
austin,29418945,78757,8799.0,2127,3.0,4
austin,29419406,78753,10018.0,3382,4.0,8
austin,29416569,78752,9191.0,1365,2.0,3
austin,29419061,78757,7405.0,864,1.0,2
austin,124840559,78757,3807.0,1426,3.0,3
austin,29413555,78752,10715.0,1834,4.0,6
austin,29419550,78753,11325.6,1494,2.0,3
austin,29419048,78757,7448.0,1803,2.0,3
austin,29417545,78752,7405.0,1096,1.0,3
austin,29417541,78752,8624.0,1461,2.0,3
austin,29417539,78752,8973.0,1352,2.0,4
austin,29413537,78752,8189.0,1268,1.0,3
austin,125916951,78752,8102.0,2136,3.0,3
austin,29412536,78752,6838.0,720,1.0,2
austin,119626532,78757,2178.0,1963,3.0,3
austin,29412529,78752,6621.0,876,1.0,2
austin,29413528,78752,7840.0,2197,2.0,4
austin,241931973,78757,3267.0,1498,3.0,3
austin,125916026,78757,3267.0,1498,3.0,3
austin,29413525,78752,7840.0,1834,3.0,3
austin,29415016,78757,8624.0,1842,2.0,3
austin,29417514,78752,9356.0,1269,2.0,3
austin,29413510,78752,7492.0,2285,3.0,5
austin,29417507,78752,9104.0,1056,2.0,3
austin,29413506,78752,7361.0,1325,3.0,3
austin,29414505,78752,23958.0,988,1.0,2
austin,29415325,78752,7927.0,1085,1.0,3
austin,29415002,78757,8407.0,1409,2.0,3
austin,29419470,78753,9191.0,914,1.0,3
austin,70332641,78748,7727.0,1945,3.0,3
austin,70332640,78748,8145.0,2185,2.0,3
austin,70332625,78748,8712.0,2350,3.0,3
austin,29509857,78748,8581.0,1753,2.0,3
austin,119627493,78748,4965.0,2276,3.0,3
austin,29509856,78748,9539.0,2008,2.0,3
austin,60138993,78748,6838.0,2834,3.0,3
austin,29509853,78748,9278.0,1689,2.0,3
austin,29514488,78748,5793.0,1646,2.0,3
austin,29510117,78748,8363.0,2160,3.0,4
austin,29509840,78748,7013.0,1591,2.0,3
austin,29510110,78748,15246.0,2279,4.0,4
austin,70335421,78748,4232.0,1123,2.0,2
austin,64452104,78748,6272.0,2310,3.0,3
austin,89545831,78748,5662.0,2072,3.0,3
austin,70335417,78748,4748.0,1745,3.0,3
austin,110538825,78748,7666.0,1610,3.0,3
austin,60135574,78748,6534.0,1945,3.0,3
austin,29509823,78748,6969.0,1585,2.0,2
austin,89551321,78748,4617.0,1895,3.0,3
austin,64747407,78748,5662.0,1507,3.0,3
austin,83821403,78748,7230.0,1905,3.0,3
austin,29509819,78748,15246.0,2758,3.0,5
austin,89545902,78748,5153.0,1580,3.0,3
austin,29506788,78748,10280.0,1533,2.0,3
austin,70332563,78748,6926.0,3217,3.0,5
austin,58317402,78748,6298.0,2409,2.5,3
austin,70335400,78748,4704.0,1458,2.0,3
austin,89545765,78748,4356.0,1919,3.0,3
austin,29510047,78748,5619.0,932,2.0,2
austin,58317386,78748,7013.0,3500,3.0,4
austin,89549754,78748,4791.0,1795,3.0,3
austin,70332543,78748,8363.0,2443,3.0,3
austin,70335380,78748,4356.0,1346,2.0,3
austin,70332540,78748,8712.0,1873,2.0,4
austin,29506742,78748,13939.2,1887,2.0,4
austin,110538874,78748,4878.0,1590,3.0,3
austin,29514345,78748,6229.0,1305,2.0,3
austin,89549217,78748,5662.0,1801,3.0,3
austin,29510036,78748,6882.0,848,1.0,2
austin,58317374,78748,7666.0,2135,2.0,4
austin,89546217,78748,4356.0,1944,3.0,3
austin,29510032,78748,6969.0,2110,0.0,0
austin,62608372,78748,4965.0,2026,3.0,3
austin,64543077,78748,9975.0,2823,3.0,4
austin,89550710,78748,4800.0,1975,3.0,3
austin,70332524,78748,5662.0,2023,3.0,4
austin,110538838,78748,9735.0,2136,3.0,3
austin,29509706,78748,7318.0,1612,2.0,3
austin,70335352,78748,5575.0,1707,3.0,3
austin,29509701,78748,7710.0,2126,2.0,4
austin,70332520,78748,6098.0,2565,3.0,3
austin,64642019,78748,6098.0,2168,3.0,3
austin,80093848,78748,4225.0,1590,3.0,3
austin,70332518,78748,6272.0,2443,3.0,4
austin,89549813,78748,9757.0,2163,3.0,3
austin,62576847,78748,6098.0,1422,3.0,3
austin,58317308,78748,4704.0,1590,3.0,3
austin,89550188,78748,5227.0,1975,3.0,3
austin,29514302,78748,5837.0,1422,3.0,3
austin,70335331,78748,4138.0,1124,2.0,2
austin,29509682,78748,6446.0,1285,2.0,3
austin,58317294,78748,8232.0,1870,3.0,3
austin,58317330,78748,4617.0,1279,2.0,3
austin,29514273,78748,5619.0,1590,2.0,3
austin,70335763,78748,4835.0,1025,2.0,3
austin,29513324,78748,5009.0,2063,3.0,4
austin,29514259,78748,5662.0,1271,2.0,3
austin,29509672,78748,7013.0,2004,2.0,4
austin,70346322,78748,5183.0,1981,3.0,3
austin,29509663,78748,16988.4,1717,2.0,4
austin,29513256,78748,5662.0,1271,2.0,3
austin,94643162,78748,7666.0,1707,3.0,3
austin,70346316,78748,4835.0,1578,3.0,3
austin,29513309,78748,5009.0,1515,2.0,3
austin,119627157,78748,4617.0,2423,3.0,4
austin,89548742,78748,9735.0,2019,3.0,3
austin,94643155,78748,7666.0,1590,3.0,3
austin,64436804,78748,4748.0,1860,3.0,3
austin,29509648,78748,10715.0,3120,4.0,8
austin,29513304,78748,5009.0,1120,2.0,3
austin,58317217,78748,5662.0,1640,2.0,4
austin,89548303,78748,5153.0,1871,3.0,3
austin,80091295,78748,5793.0,1455,3.0,3
austin,29514292,78748,4573.0,1590,3.0,3
austin,111373199,78748,9735.0,1720,3.0,3
austin,58317198,78748,6534.0,1290,3.0,3
austin,89550697,78748,9757.0,2019,3.0,3
austin,79981115,78748,7013.0,3160,6.0,6
austin,29513290,78748,10890.0,2174,3.0,4
austin,89549485,78748,4356.0,1264,2.0,3
austin,89546598,78748,5662.0,1967,3.0,3
austin,2098719189,78748,9757.0,1714,3.0,3
austin,58317184,78748,4356.0,1430,2.0,4
austin,70346279,78748,5183.0,1363,2.0,3
austin,2108953678,78748,9583.0,2163,3.0,3
austin,70332776,78748,8624.0,2185,2.0,4
austin,119628565,78748,5662.0,2484,3.0,4
austin,89546555,78748,4399.0,1975,3.0,3
austin,89546050,78748,4399.0,1819,3.0,3
austin,249911674,78748,4443.0,1102,2.0,3
austin,64894268,78748,6054.0,2409,3.0,3
austin,89548173,78748,9757.0,2190,3.0,3
austin,70332765,78748,6969.0,1826,2.0,3
austin,58317166,78748,4356.0,1105,1.0,2
austin,70332764,78748,6490.0,2310,3.0,3
austin,111372039,78748,9583.0,1745,3.0,3
austin,70332758,78748,8407.0,2167,3.0,3
austin,58317252,78748,6054.0,3522,3.0,4
austin,29509982,78748,5749.0,1503,2.0,3
austin,70332751,78748,8407.0,2185,2.0,3
austin,29514148,78748,92347.2,2356,2.0,3
austin,29513247,78748,11325.6,1860,2.5,3
austin,58317145,78748,17859.6,1466,2.0,4
austin,29514134,78748,18730.8,2238,3.0,3
austin,29513246,78748,13503.6,2041,3.0,4
austin,58317133,78748,4399.0,1290,2.0,3
austin,29513245,78748,6054.0,1590,3.0,3
austin,29513130,78748,23958.0,2050,3.0,4
austin,29512130,78748,10890.0,1501,2.5,3
austin,29514241,78748,6403.0,1167,2.0,3
austin,29513241,78748,6708.0,1590,3.0,3
austin,29512127,78748,11325.6,1373,2.0,2
austin,58317117,78748,6577.0,1430,2.0,4
austin,58187235,78748,7797.0,3506,3.0,4
austin,80100607,78748,9735.0,1438,3.0,3
austin,64458733,78748,5227.0,1439,3.0,3
austin,29513232,78748,5009.0,2102,3.0,4
austin,58317087,78748,4399.0,1350,1.0,3
austin,64893224,78748,4199.0,1707,3.0,3
austin,29514224,78748,6011.0,2359,3.0,4
austin,70332723,78748,9888.0,2443,3.0,3
austin,70332721,78748,9210.0,2240,3.0,4
austin,29513216,78748,8755.0,1515,2.0,3
austin,29514207,78748,6490.0,2617,4.0,4
austin,63839037,78748,4835.0,1183,2.0,4
austin,63839030,78748,4791.0,1436,2.0,3
austin,119623199,78748,5880.0,2398,3.0,3
austin,29513188,78748,4965.0,1120,2.0,3
austin,83827684,78748,5575.0,1707,3.0,3
austin,64709182,78748,4356.0,1509,3.0,3
austin,29513174,78748,11325.6,1590,3.0,3
austin,29513167,78748,5575.0,1271,2.0,3
austin,119626146,78748,4356.0,2276,3.0,4
austin,60135627,78748,7187.0,3482,3.0,4
austin,80095612,78748,5445.0,1707,3.0,3
austin,60135610,78748,6534.0,2409,3.0,3
austin,60135606,78748,6141.0,3482,3.0,4
austin,70335596,78748,5357.0,1355,2.0,3
austin,64821087,78748,4835.0,1355,2.0,3
austin,89546071,78748,5153.0,1506,3.0,3
austin,119615062,78748,5052.0,2398,3.0,4
austin,64744561,78748,4748.0,1167,2.0,3
austin,64551560,78748,4181.0,1124,2.0,2
austin,2131624052,78748,18295.2,1236,3.0,2
austin,70335552,78748,7623.0,1570,3.0,3
austin,70335529,78748,6926.0,1507,3.0,3
austin,145656158,78748,7710.0,2586,3.0,4
austin,58316656,78748,6011.0,1371,2.0,3
austin,29499153,78745,6534.0,2050,2.0,4
austin,58316648,78748,5967.0,2112,3.0,3
austin,63838646,78745,6490.0,1312,2.0,3
austin,29504146,78745,8189.0,1190,2.0,3
austin,89545628,78745,5227.0,1770,3.0,3
austin,29504127,78745,6969.0,1441,2.0,3
austin,29499122,78745,8929.0,1448,2.0,3
austin,29499118,78745,9147.0,1514,2.0,3
austin,63838615,78745,8319.0,2250,3.0,3
austin,63838609,78745,19166.4,1513,3.0,3
austin,29504108,78748,6599.0,1411,2.0,3
austin,29499108,78745,8929.0,1605,2.0,3
austin,58316607,78748,5749.0,2112,3.0,3
austin,58316601,78748,5793.0,1371,2.0,3
austin,29499098,78745,8450.0,1479,2.0,3
austin,29506596,78748,7840.0,2962,4.0,5
austin,63838595,78745,15681.6,1485,2.0,3
austin,63228592,78745,5924.0,1835,3.0,3
austin,63228576,78745,4486.0,1844,3.0,3
austin,63228572,78745,7710.0,1507,3.0,3
austin,58316572,78748,7100.0,2394,3.0,4
austin,63838570,78745,8973.0,1307,2.0,3
austin,63838569,78745,8145.0,1375,2.0,3
austin,29501061,78745,8407.0,1583,2.0,3
austin,63838550,78745,13939.2,1650,3.0,3
austin,29504041,78748,6534.0,1299,2.0,3
austin,63838532,78745,10367.0,1679,2.0,3
austin,29504016,78748,8363.0,1334,2.0,3
austin,29504009,78748,5309.0,1396,3.0,3
austin,29504007,78748,11761.2,1357,2.0,3
austin,63722506,78745,7143.0,2269,3.0,3
austin,29483461,78749,10890.0,1891,2.0,3
austin,29483956,78749,8973.0,2980,3.0,5
austin,29491495,78749,8407.0,2151,2.0,4
austin,29478955,78749,8276.0,1662,2.0,3
austin,29483954,78749,7405.0,1818,2.0,3
austin,29486453,78749,6098.0,1340,2.0,3
austin,29483953,78749,6882.0,1962,3.0,3
austin,29490952,78749,5662.0,1270,2.0,3
austin,29484452,78749,5837.0,2130,3.0,4
austin,29486450,78749,6272.0,1377,2.0,3
austin,29483450,78749,9496.0,1944,2.0,3
austin,29490447,78749,5575.0,1967,3.0,3
austin,29484446,78749,7405.0,1750,3.0,3
austin,29478946,78749,8050.0,1755,2.0,3
austin,29483445,78749,9583.0,1825,2.0,3
austin,29486443,78749,5967.0,1592,3.0,3
austin,29484443,78749,6795.0,2183,3.0,3
austin,29484442,78749,5967.0,2233,3.0,4
austin,29490440,78749,6141.0,1637,3.0,3
austin,29487439,78749,7579.0,1706,2.0,3
austin,29481438,78749,8537.0,2088,2.0,3
austin,29491435,78749,8668.0,1909,2.0,4
austin,29483935,78749,6534.0,1796,3.0,3
austin,29487434,78749,7100.0,2362,3.0,4
austin,29491433,78749,8537.0,1654,2.0,3
austin,29483433,78749,10585.0,1739,2.0,3
austin,29483932,78749,7405.0,1911,3.0,3
austin,29484431,78749,5749.0,2180,3.0,4
austin,29481429,78749,7143.0,2153,2.0,4
austin,29486927,78749,6926.0,1498,2.0,4
austin,29484426,78749,6403.0,1684,2.0,3
austin,29491425,78749,7039.0,2045,2.0,4
austin,29487425,78749,5880.0,2267,3.0,4
austin,124836918,78749,13939.2,2667,3.0,3
austin,29491417,78749,10236.0,2297,2.0,4
austin,29486916,78749,6926.0,1936,3.0,3
austin,29487414,78749,5793.0,1524,2.0,3
austin,80092143,78748,10018.0,5357,4.0,5
austin,29490410,78749,5967.0,1910,3.0,3
austin,29506131,78748,6098.0,1335,1.0,1
austin,2088004628,78748,6534.0,2219,3.0,3
austin,29490409,78749,6098.0,1498,2.0,3
austin,80107624,78748,7405.0,4079,3.0,4
austin,29486907,78749,7013.0,2017,2.0,3
austin,70343624,78747,5749.0,1708,2.0,3
austin,119618122,78748,5706.0,2170,3.0,4
austin,29487403,78749,7013.0,2932,3.0,5
austin,29512119,78748,5445.0,1711,3.0,4
austin,29490401,78749,6534.0,1238,2.0,3
austin,29512118,78748,4356.0,1436,3.0,3
austin,29512116,78748,6316.0,1436,3.0,3
austin,29490899,78749,7448.0,1312,2.0,3
austin,29506115,78748,7623.0,1563,3.0,3
austin,70343614,78747,5488.0,1609,2.0,3
austin,29483897,78749,9147.0,1700,2.0,3
austin,29481392,78749,7143.0,2933,3.0,4
austin,70343607,78747,6141.0,1708,2.0,3
austin,64771607,78748,9147.0,2842,4.0,4
austin,29481389,78749,7143.0,3241,3.0,4
austin,29483386,78749,9931.0,1907,2.0,3
austin,29491384,78749,7448.0,1716,0.0,3
austin,29511103,78748,6098.0,1267,2.0,3
austin,29490884,78749,6534.0,1312,2.0,3
austin,29483884,78749,8232.0,1558,2.0,3
austin,29514102,78748,5140.0,1291,3.0,3
austin,29509101,78748,5749.0,1448,2.0,3
austin,29490883,78749,8276.0,1524,2.5,3
austin,2095002600,78748,6098.0,2035,3.0,3
austin,29487383,78749,7501.0,3109,3.0,5
austin,29514099,78748,5009.0,1599,3.0,3
austin,29484381,78749,6838.0,2942,3.0,4
austin,29490878,78749,12632.4,1543,3.0,3
austin,29509096,78748,6098.0,1398,3.0,1
austin,29483378,78749,10018.0,3030,3.0,4
austin,29506095,78748,6054.0,1379,2.0,2
austin,29490373,78749,8712.0,1827,2.0,3
austin,83817094,78748,5924.0,2372,3.0,3
austin,29486873,78749,7884.0,2128,3.0,3
austin,29506093,78748,6011.0,1217,2.0,3
austin,29487371,78749,6098.0,2270,3.0,4
austin,29509088,78748,5140.0,1086,2.0,3
austin,29514086,78748,8494.0,1177,2.0,3
austin,29484370,78749,6882.0,2786,2.5,4
austin,29509083,78748,5227.0,1201,2.0,3
austin,29511081,78748,5357.0,1476,3.0,3
austin,29483867,78749,7448.0,2314,3.0,4
austin,29486852,78749,7884.0,1896,2.0,4
austin,58316071,78748,6926.0,1661,2.0,5
austin,29483851,78749,8407.0,2116,3.0,3
austin,29484350,78749,5662.0,2422,3.0,4
austin,58316068,78748,8668.0,1034,2.0,3
austin,29508567,78748,7013.0,1217,2.0,3
austin,29484343,78749,6098.0,2278,3.0,3
austin,29514066,78748,3920.0,1847,3.0,4
austin,29481341,78749,10105.0,2522,3.0,3
austin,2094959562,78748,4965.0,1789,3.0,3
austin,29483840,78749,6838.0,2389,3.0,4
austin,29513061,78748,4617.0,1300,2.5,3
austin,29506061,78748,6098.0,1079,2.0,3
austin,2082517560,78748,6534.0,2035,3.0,3
austin,83827060,78748,5749.0,2122,3.0,4
austin,29491336,78749,7230.0,1858,2.0,4
austin,29483834,78749,8363.0,2040,3.0,4
austin,29486830,78749,7840.0,1637,2.0,4
austin,29484328,78749,5793.0,2687,3.0,3
austin,58317042,78748,6359.0,1752,2.0,3
austin,29487325,78749,10018.0,2570,3.0,4
austin,29484325,78749,6098.0,1902,2.0,3
austin,29514041,78748,4443.0,957,1.0,3
austin,80101535,78748,5401.0,1436,2.0,3
austin,29508532,78748,7927.0,1396,2.0,3
austin,29491308,78749,7448.0,1618,2.0,3
austin,29509030,78748,5706.0,1301,2.0,3
austin,29486986,78749,7623.0,2516,3.0,3
austin,29511028,78748,5227.0,1299,2.0,3
austin,29508528,78748,7840.0,1363,2.0,3
austin,29514026,78748,5052.0,1386,3.0,3
austin,29483297,78749,10454.0,1987,2.0,3
austin,29508526,78748,7753.0,1174,2.0,3
austin,29484295,78749,7797.0,3251,3.0,5
austin,29483794,78749,10367.0,1781,2.0,3
austin,89552525,78748,15681.6,3467,3.0,6
austin,29480794,78749,12632.4,1814,3.0,4
austin,29513025,78748,9060.0,1724,3.0,4
austin,29486793,78749,7710.0,2137,2.0,4
austin,29484293,78749,9104.0,2906,3.0,4
austin,2090413022,78748,4791.0,1727,3.0,3
austin,29483793,78749,8319.0,1868,3.0,3
austin,29486792,78749,7840.0,2318,2.0,4
austin,29479291,78749,8668.0,2352,3.0,4
austin,29484289,78749,7405.0,2093,2.0,4
austin,29506519,78748,7579.0,1159,2.0,3
austin,29483776,78749,7535.0,1713,2.0,3
austin,251029514,78748,6098.0,1692,3.0,3
austin,29483273,78749,10410.0,2099,2.0,4
austin,63839014,78747,5706.0,2472,3.0,4
austin,29484270,78749,8842.0,2494,3.0,4
austin,29491767,78749,5967.0,1472,2.0,3
austin,29483764,78749,7318.0,2084,2.0,4
austin,2087494510,78748,6534.0,2038,2.0,3
austin,29491263,78749,7187.0,1681,2.0,3
austin,29483760,78749,8141.0,2481,3.0,4
austin,29491759,78749,6969.0,1932,3.0,3
austin,29511008,78748,5445.0,1090,2.0,2
austin,29480983,78749,8350.0,1763,2.0,3
austin,29484255,78749,6969.0,2889,3.0,4
austin,63839005,78747,5749.0,1748,2.0,3
austin,70357502,78747,8624.0,3096,3.0,4
austin,29508500,78748,9539.0,1822,3.0,4
austin,29486737,78749,6969.0,2321,4.0,4
austin,29486733,78749,13068.0,2010,2.0,3
austin,29483732,78749,10890.0,2004,2.0,3
austin,29483225,78749,9583.0,2306,2.0,3
austin,29481225,78749,6359.0,1646,2.0,3
austin,29481223,78749,9452.0,1675,2.0,3
austin,29484221,78749,7971.0,2491,3.0,4
austin,29481719,78749,8973.0,3464,4.0,4
austin,29479218,78749,16552.8,1776,3.0,3
austin,29491717,78749,5765.0,2387,3.0,4
austin,29481216,78749,6926.0,2594,3.0,3
austin,29491215,78749,8124.0,2952,3.0,4
austin,58315497,78749,9975.0,2849,3.0,5
austin,29487444,78749,7405.0,3000,2.5,4
austin,58315491,78749,8712.0,2554,3.0,4
austin,64580439,78749,76230.0,4134,4.0,4
austin,58315487,78749,20473.2,2554,3.0,4
austin,29479438,78736,11761.2,1981,2.0,4
austin,29507487,78749,8494.0,3032,3.0,4
austin,29479431,78736,13939.2,2046,2.0,4
austin,29507485,78749,9583.0,3010,3.0,4
austin,58315477,78749,8459.0,2324,3.0,3
austin,29507473,78749,10890.0,3390,3.0,4
austin,29479414,78736,13503.6,1968,3.0,4
austin,29491707,78749,6795.0,1723,2.0,3
austin,29507472,78749,7927.0,2831,3.0,4
austin,29491906,78749,7666.0,2311,3.0,4
austin,29507468,78749,9278.0,3164,3.0,4
austin,29479404,78736,13503.6,2429,3.0,3
austin,29479399,78736,10890.0,1796,2.0,3
austin,29483203,78749,24829.2,3371,3.0,4
austin,29481699,78749,4791.0,2392,3.0,4
austin,64679459,78739,5488.0,2563,3.0,4
austin,29487198,78749,5793.0,1947,2.5,4
austin,29507452,78748,35283.6,1481,2.0,4
austin,64497378,78749,45738.0,3400,3.0,4
austin,29479370,78736,10890.0,1475,2.0,3
austin,58316447,78739,5749.0,1891,2.0,3
austin,29479368,78736,10890.0,1390,2.0,3
austin,58316441,78739,8058.0,2667,3.0,4
austin,29491691,78749,6229.0,2392,3.0,4
austin,29479364,78736,10672.0,1417,2.0,3
austin,58316435,78739,5619.0,2464,3.0,3
austin,29479354,78736,15246.0,1729,2.0,3
austin,29481191,78749,6359.0,1496,2.0,3
austin,29501852,78739,10018.0,3652,4.0,5
austin,29483690,78749,5662.0,1496,2.0,3
austin,64780960,78739,8755.0,3515,4.0,4
austin,29481843,78737,41817.6,2732,3.0,4
austin,29484482,78749,5749.0,2259,3.0,4
austin,144362339,78737,14374.8,3640,4.0,5
austin,29501834,78739,10018.0,3634,4.0,4
austin,29479188,78749,16117.2,1656,2.0,3
austin,79980954,78739,8929.0,2470,2.0,3
austin,29481832,78737,33105.6,2010,2.0,3
austin,29481311,78749,11761.2,3319,3.0,5
austin,29504949,78739,12632.4,3564,4.0,4
austin,64854817,78739,7579.0,2355,3.0,4
austin,29479332,78736,13068.0,1952,2.0,3
austin,29486687,78749,7840.0,2436,2.0,4
austin,29504943,78739,9626.0,2516,3.0,4
austin,29491829,78749,7274.0,2173,2.0,3
austin,29501817,78739,9147.0,3056,3.0,4
austin,29484187,78749,7535.0,2266,3.0,3
austin,29484186,78749,8755.0,2326,2.0,4
austin,29479183,78749,19166.4,2203,2.0,3
austin,58314321,78737,34412.4,4684,5.0,4
austin,29481180,78749,5749.0,1394,2.0,3
austin,58314320,78737,31363.2,3635,4.0,5
austin,29491679,78749,6229.0,1902,2.0,3
austin,29507928,78739,11325.6,3355,3.0,4
austin,29501813,78739,13503.6,3875,4.0,4
austin,29484179,78749,8799.0,2480,3.0,4
austin,29501812,78739,9147.0,2924,3.5,5
austin,64762927,78739,9583.0,2814,3.0,4
austin,29481812,78737,34848.0,2002,2.0,3
austin,249911805,78739,8363.0,3634,4.0,4
