zpid,city,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_salemonth,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms
70330509,austin,78733,30.34203148,-97.85897064,2005,1299900,7,43560,4548,8,5,4
29345004,austin,78733,30.33944511,-97.86808777,2019,739000,10,11325.6,2470,8,4,3
2091268106,austin,78726,30.4303112,-97.8433609,2013,465000,4,10410,2623,7,3,4
29348502,austin,78733,30.34656715,-97.85779572,2009,515000,3,11761.2,2275,8,3,3
29374103,austin,78750,30.43780899,-97.79734039,1972,475000,10,14810.4,2400,8.666666667,3,3
29372153,austin,78750,30.43129539,-97.79063416,1991,724900,6,10018,3771,9,4,5
29374601,austin,78750,30.43572235,-97.81118011,2001,850000,4,16117.2,3955,8.666666667,4,4
80094463,austin,78735,30.29528809,-97.85957336,2006,1265000,4,14810.4,3263,5.666666667,4,3
29376600,austin,78726,30.43923759,-97.82552338,1991,369900,5,7753,2017,8,2,4
29376592,austin,78726,30.44041634,-97.82525635,1989,125000,10,7840,3034,8,3.5,4
29567588,austin,78729,30.45342827,-97.78716278,1973,290000,8,8668,1632,5.333333333,2,3
29377587,austin,78726,30.44760132,-97.82217407,1997,1248000,9,37897.2,4536,8.666666667,5,5
96638330,austin,78729,30.46280479,-97.78640747,2017,450000,11,6403,2679,6,4,4
29374583,austin,78750,30.43832779,-97.81044006,1984,500000,10,22215.6,2489,8.666666667,5,3
29377581,austin,78726,30.44850922,-97.82305145,1972,665000,5,44431.2,2598,8.666666667,3,4
29376581,austin,78726,30.4401226,-97.82482147,1990,400000,4,9234,2448,8,3,4
29567577,austin,78729,30.45480537,-97.78601837,1972,260000,7,13068,1868,5.333333333,2,3
29376577,austin,78726,30.44010544,-97.8242569,1991,484950,7,6534,3239,8,4,4
29549576,austin,78729,30.46164513,-97.78691864,1982,260000,11,6969,1400,6,2,4
29375075,austin,78726,30.4335804,-97.82894135,1994,525000,6,14374.8,3513,8,3,5
2119482073,austin,78726,30.43063164,-97.84300232,2012,469900,8,10410,2761,7,3,4
29373073,austin,78726,30.43023872,-97.82777405,1999,429900,8,8712,3499,8,4,4
29549570,austin,78729,30.46066856,-97.78672791,1982,224900,3,8015,1380,6,2,3
110539069,austin,78750,30.43806267,-97.79592896,1977,549999,10,16552.8,2416,8.666666667,3,5
29372569,austin,78750,30.43166161,-97.79286957,1992,650000,5,10062,2893,9,4,4
29370568,austin,78750,30.42263794,-97.80232239,1984,439900,12,12196.8,2246,9,3,3
29376566,austin,78726,30.43995667,-97.82225037,1991,359900,5,7361,2180,8,2,4
29557063,austin,78750,30.45371056,-97.79589844,1976,349000,4,16552.8,1764,6,2,3
29376062,austin,78750,30.44280052,-97.80581665,1975,525000,6,15681.6,2286,8.666666667,3,3
29377561,austin,78726,30.44879341,-97.81866455,1997,650000,8,9757,3355,8.666666667,4,4
29375060,austin,78726,30.43509293,-97.82904816,1993,410000,8,7840,2358,8,2,4
119619056,austin,78726,30.43146133,-97.84391785,2011,465000,4,10454,2611,7,3,3
29376055,austin,78750,30.44008255,-97.79881287,1976,520000,7,12632.4,1912,8.666666667,2,3
2130779052,austin,78750,30.44477654,-97.79001617,2008,325000,12,8363,1970,8.666666667,2,2
29376551,austin,78726,30.44168472,-97.82393646,1990,470000,5,11325.6,3232,8,4,4
29376548,austin,78726,30.44176674,-97.82315826,1990,235000,6,14810.4,2377,8,2,4
29376044,austin,78750,30.44170952,-97.7988739,1975,419900,3,15681.6,2004,8.666666667,2,4
29372543,austin,78750,30.43139648,-97.79383087,1991,550000,5,10105,2610,9,2,4
29370345,austin,78759,30.42215538,-97.78791809,1994,330000,9,11325.6,2297,9,3,4
29549542,austin,78729,30.46051598,-97.78791809,1982,309900,4,8712,1877,6,2,3
83828039,austin,78750,30.44451714,-97.79013824,2008,315000,12,8363,1970,8.666666667,2,2
70332037,austin,78726,30.42885208,-97.83731842,2006,459900,9,14810.4,3334,7,3,3
29374537,austin,78750,30.43438721,-97.80697632,1977,475000,8,13939.2,2234,8.666666667,2,4
29373035,austin,78726,30.4306469,-97.82540131,1998,497500,7,8712,3387,8,3,4
29549534,austin,78729,30.45952797,-97.78805542,1982,265000,4,7579,1608,6,2,4
29376534,austin,78726,30.44075012,-97.82138062,1990,449900,11,10018,3096,8,4,5
29376033,austin,78750,30.44263458,-97.80041504,1997,699000,4,13939.2,2822,8.666666667,3,4
64733030,austin,78726,30.43328094,-97.81928253,2004,539900,7,9452,4391,8,3,4
29372528,austin,78750,30.43005753,-97.79291534,1990,525000,6,10018,2562,9,2,4
70332027,austin,78726,30.42938423,-97.83602905,2006,500000,10,13068,2866,7,3,3
29376026,austin,78750,30.4433136,-97.80251312,1997,679900,1,13068,2942,8.666666667,3,4
29376522,austin,78726,30.44171143,-97.82221222,1989,370000,8,6969,2034,8,2,4
29374521,austin,78750,30.437603,-97.80755615,1978,548000,10,13503.6,3246,8.666666667,3,4
29372519,austin,78750,30.42911339,-97.79174042,1990,549900,7,9365,2526,9,3,4
29378016,austin,78726,30.45041847,-97.82183838,1973,750000,5,46609.2,3252,8.666666667,2.5,4
29376016,austin,78750,30.4427681,-97.80271149,1996,610000,5,9757,2875,8.666666667,3,4
29376515,austin,78726,30.44226265,-97.82345581,1990,415000,12,7436,3054,8,3,5
29375015,austin,78726,30.43537712,-97.82784271,1997,475000,4,7405,2879,8,3,4
29372514,austin,78750,30.42952728,-97.7918396,1990,610000,3,13939.2,3309,9,3,5
29375013,austin,78726,30.43572044,-97.82798767,1994,439900,6,7230,2710,8,3,4
29372511,austin,78750,30.42830849,-97.79190826,1989,614000,7,11761.2,3165,9,4,4
29372510,austin,78750,30.4282093,-97.79175568,1989,624900,5,9600,2513,9,3,4
29376508,austin,78726,30.44160461,-97.82439423,1990,419000,3,7753,2652,8,3,4
29370507,austin,78750,30.4268589,-97.79200745,1990,665000,10,10890,2888,9,4,4
29378005,austin,78726,30.44975281,-97.81774139,1996,510000,8,12196.8,2795,8.666666667,4,4
29377504,austin,78726,30.44797516,-97.81854248,1999,659000,9,9321,3435,8.666666667,4,5
29374001,austin,78750,30.43478394,-97.78681183,2000,589999,8,8668,3049,8.666666667,4,4
2089944878,austin,78728,30.46598434,-97.67852783,2018,352315,12,3998,2406,5,3,4
125889344,austin,78728,30.46805573,-97.68280792,2014,323900,12,4573,1819,5.666666667,3,3
29421917,austin,78754,30.34740448,-97.60890198,1999,373500,6,18730.8,4250,5,4,6
29363039,austin,78759,30.39198685,-97.75926208,1980,475000,3,6229,2309,7,2,4
29364036,austin,78759,30.3969593,-97.77138519,1996,619990,5,14374.8,2739,7,3,4
29363031,austin,78759,30.39163971,-97.75901031,1983,479000,12,5488,2304,7,3,3
29363021,austin,78759,30.3924427,-97.76034546,1979,525000,8,6046,2221,7,3,3
29364520,austin,78759,30.40318871,-97.77027893,1995,780000,12,59677.2,3884,8.333333333,4,4
29364512,austin,78759,30.40402222,-97.77091217,1991,499900,6,10890,3800,8.333333333,4,5
29364510,austin,78759,30.40339851,-97.77121735,1989,625000,7,33105.6,4017,8.333333333,3,5
29364509,austin,78759,30.40312767,-97.77138519,1989,595000,5,19602,2652,8.333333333,3,4
29364009,austin,78759,30.39451599,-97.77605438,1992,548000,4,22215.6,2335,7,3,3
29353458,austin,78731,30.36385727,-97.75552368,1977,975000,8,20037.6,3666,7,4,4
29435895,austin,78758,30.39633942,-97.70372772,1983,260000,4,4399,1097,4,1,3
29356457,austin,78731,30.36719513,-97.76878357,1968,499000,5,12196.8,2940,7,2.5,4
29356496,austin,78731,30.36902618,-97.76701355,1969,689000,6,10018,2584,7,4,5
29435898,austin,78758,30.39603043,-97.70391846,1983,231210,4,4138,1064,4,2,2
29355955,austin,78731,30.36379814,-97.78468323,1978,725000,11,16552.8,2073,7,3,4
29438250,austin,78759,30.40582085,-97.73105621,1980,474999,10,25264.8,2011,6.666666667,2,3
29437389,austin,78758,30.39872551,-97.69987488,1983,360000,9,13503.6,1641,5.333333333,2,3
29435896,austin,78758,30.39623642,-97.70379639,1983,260000,7,4007,1087,4,2,3
29437385,austin,78758,30.39869118,-97.70050049,1983,300000,2,11325.6,1384,5.333333333,2,3
29355452,austin,78731,30.36535263,-97.75705719,1973,749000,12,12632.4,3670,7,3,4
29432896,austin,78758,30.38044167,-97.70581818,1973,250000,12,6969,1162,3.666666667,2,3
29435882,austin,78758,30.39635849,-97.70210266,1983,230000,9,4160,1137,5.333333333,2,3
29356451,austin,78731,30.36966133,-97.76097107,1979,449000,9,3920,1965,7,3,3
58299448,austin,78759,30.37771034,-97.75618744,1970,784900,8,11325.6,2922,7,3,5
29353496,austin,78731,30.36436272,-97.75691223,1975,825000,8,15681.6,3221,7,3,4
29355447,austin,78731,30.36581993,-97.75593567,1996,725000,7,8276,2487,7,3,2
29437244,austin,78759,30.40176392,-97.73105621,1976,549900,1,9234,2248,6.666666667,2,4
29433743,austin,78759,30.38139153,-97.74778748,1968,675000,6,21344.4,2577,7,3,4
29432876,austin,78758,30.38047218,-97.7039566,1974,339900,8,7448,1603,3.666666667,2,2
29437375,austin,78758,30.40032387,-97.69958496,1983,350000,6,10454,1422,5.333333333,3,3
58299737,austin,78759,30.38362122,-97.75082397,1978,579000,8,13939.2,2425,7,3,3
29355445,austin,78731,30.36595917,-97.75630951,1996,850000,7,7840,2985,7,3,3
29437374,austin,78758,30.40017891,-97.69988251,1983,225000,3,9801,1400,5.333333333,2,3
29349443,austin,78731,30.35068893,-97.77198792,1977,1075000,10,13503.6,4053,7,4,5
29437227,austin,78759,30.40232468,-97.73453522,1975,540000,4,9713,2151,6.666666667,2,3
89461434,austin,78731,30.35554695,-97.78525543,2010,2750000,4,13503.6,4809,7,5,4
29432726,austin,78759,30.37966156,-97.75144958,1965,565000,8,16552.8,2233,7,3,3
29437216,austin,78759,30.40299416,-97.73479462,1975,475000,8,9626,2002,6.666666667,2,3
29353426,austin,78731,30.36032295,-97.75632477,1971,745000,4,11325.6,2761,7,3,4
29435855,austin,78758,30.39570618,-97.70082855,1983,236500,2,5357,1058,4,2,2
29432716,austin,78759,30.37927055,-97.74987793,1966,649900,8,12196.8,2730,7,3,5
29349426,austin,78731,30.35135841,-97.77374268,1972,1050000,10,12196.8,4800,7,6,6
29437214,austin,78759,30.40277481,-97.73432922,1976,515000,5,9016,2006,6.666666667,2,4
58303994,austin,78758,30.38900757,-97.69600677,1982,299000,3,8276,1441,4,2,3
29435845,austin,78758,30.39522171,-97.70189667,1983,120000,8,4268,1042,4,2,2
29433845,austin,78758,30.38775444,-97.70562744,1981,350000,8,7100,1530,4,2,3
29352920,austin,78731,30.36018372,-97.76102448,1970,699000,5,12196.8,2742,7,3,4
29437211,austin,78759,30.40245628,-97.73365021,1976,599990,11,9757,2782,6.666666667,4,5
29356413,austin,78731,30.36964607,-97.75921631,1978,315000,6,3920,1475,7,3,2
29432702,austin,78759,30.37846565,-97.74737549,1965,565000,6,12632.4,1939,7,2,4
29432701,austin,78759,30.37836266,-97.74761963,1966,625000,2,11761.2,2080,7,3,4
29433491,austin,78758,30.38219261,-97.70652008,1972,344900,12,7187,1334,3.666666667,2,3
29353902,austin,78731,30.36288643,-97.7853775,1963,642400,10,25264.8,3682,7,4,4
58303827,austin,78758,30.38972664,-97.70435333,1980,349900,5,7448,1303,4,2,3
29355488,austin,78731,30.36694336,-97.75572205,1998,625000,12,6098,1769,7,2,3
29438175,austin,78759,30.40472221,-97.73258972,1980,515000,6,9844,1991,6.666666667,2,3
58299669,austin,78759,30.38491821,-97.75064087,1972,475000,3,12196.8,2400,7,3,5
241929891,austin,78731,30.35463715,-97.76714325,2018,1595000,9,12196.8,3525,7,5,5
58299666,austin,78759,30.38485718,-97.75120544,1974,648999,2,9844,2257,7,2,3
29432818,austin,78758,30.37914467,-97.70777893,1972,300000,4,8276,1264,3.666666667,2,3
29432309,austin,78758,30.37934875,-97.69867706,1974,284600,5,8232,1686,4.333333333,2,3
29435808,austin,78758,30.39414978,-97.70344543,1983,207995,5,4181,962,4,1,2
29432642,austin,78759,30.38087845,-97.748909,1968,925000,8,13939.2,2748,7,3,4
29432295,austin,78758,30.37836647,-97.69898987,1974,395000,9,8712,1576,4.333333333,2,3
58303785,austin,78758,30.38962364,-97.7049408,1981,127500,3,6882,1309,4,2,3
29432637,austin,78759,30.38008118,-97.74835968,1966,698000,6,13068,2054,7,3,3
62605135,austin,78759,30.40099907,-97.75373077,2001,304000,9,8668,1114,6.5,2,2
29432284,austin,78758,30.38004494,-97.69923401,1975,375000,5,8237,1496,3.666666667,2,3
29438124,austin,78759,30.40592766,-97.74008942,1972,519990,4,9147,2221,6.666666667,3,5
70331967,austin,78731,30.37114525,-97.78063202,2008,1495000,2,11761.2,3498,7,4,4
58303783,austin,78758,30.38995171,-97.70481873,1981,250000,4,6838,1117,4,2,3
29432116,austin,78759,30.37880516,-97.74347687,1977,515000,6,7901,1670,7,2,3
29353379,austin,78731,30.3627758,-97.76026917,1967,380000,7,9147,1970,7,2,4
29438113,austin,78759,30.40605354,-97.74201202,1972,535500,7,17424,1936,6,2,3
29356377,austin,78731,30.36876297,-97.75977325,1973,379900,7,5183,1601,7,2,1
29432283,austin,78758,30.37986946,-97.69935608,1975,375000,8,7884,1790,3.666666667,2,4
29351376,austin,78731,30.35382271,-97.78565979,1999,779000,10,10018,3007,7,3,4
29432650,austin,78759,30.37956619,-97.74712372,1967,595000,11,14810.4,2558,7,3,4
29349375,austin,78731,30.3515873,-97.76198578,1970,449000,9,20037.6,2831,7,2,3
58299592,austin,78759,30.38319016,-97.74712372,1996,419650,12,5140,2500,7,3,4
29349874,austin,78731,30.35261536,-97.76042175,1981,300000,5,5649,1450,7,2,3
58299590,austin,78759,30.38344383,-97.74752045,1995,550000,11,12196.8,2645,7,3,3
70331968,austin,78731,30.37099648,-97.78073883,2007,1295000,9,11761.2,4200,7,4,3
29438086,austin,78759,30.4058857,-97.73799896,1972,569900,5,10018,2766,6.666666667,3,4
29353860,austin,78731,30.36355591,-97.77877808,1984,599000,10,8054,2356,7,2,2
29432262,austin,78758,30.38074112,-97.69979095,1975,320000,1,10280,1891,3.666666667,2,4
58299585,austin,78759,30.38632584,-97.7538147,1973,825000,12,15681.6,2558,7,3,4
29356469,austin,78731,30.36560059,-97.76678467,1966,795000,1,9321,2356,7,3,4
58299082,austin,78759,30.37867546,-97.75371552,1969,529000,11,10018,2181,7,3,4
58299072,austin,78759,30.38030434,-97.75223541,1968,599000,5,11325.6,2002,7,2,3
29356347,austin,78731,30.36724663,-97.75962067,1969,935000,2,13939.2,3358,7,3,4
29434250,austin,78758,30.38513756,-97.70072174,1978,349900,8,11761.2,1594,4,2,3
58299044,austin,78759,30.38087463,-97.75051117,1970,1100000,7,17424,2892,7,4,4
58299543,austin,78759,30.38507271,-97.75166321,1973,589900,2,12632.4,2221,7,3,3
63834832,austin,78731,30.36281395,-97.77980042,2004,599000,12,7100,2708,7,3,3
29434244,austin,78758,30.38620186,-97.70052338,1978,334900,3,8319,1563,4,2,3
58299030,austin,78759,30.38134956,-97.75131989,1968,650000,12,13503.6,2561,7,2,4
29434243,austin,78758,30.38636589,-97.70046997,1978,315000,12,7971,1382,4,2,3
29435738,austin,78758,30.39329338,-97.70425415,1983,285000,8,4573,1074,4,2,3
29434235,austin,78758,30.38747406,-97.69966125,1978,190000,2,7100,1454,4,2,3
29353319,austin,78731,30.35941315,-97.77908325,1983,524999,12,4704,2424,7,2,3
29355818,austin,78731,30.3638401,-97.76815033,1967,749999,5,9147,2622,7,3,4
29434227,austin,78758,30.38706017,-97.70067596,1979,369000,11,7927,1450,4,2,3
29349817,austin,78731,30.35095024,-97.75733185,1982,255000,8,2871,1020,7,2,2
29358814,austin,78731,30.37441254,-97.77472687,1978,799000,4,12632.4,3040,7,3,4
29353312,austin,78731,30.35890388,-97.78512573,1983,1050000,8,11761.2,2898,7,4,4
29353810,austin,78731,30.3594532,-97.77857208,1999,1175000,3,53578.8,3346,7,2,2
29355809,austin,78731,30.36376762,-97.76896667,1967,615000,9,9670,2638,7,2,5
29349809,austin,78731,30.35135651,-97.75766754,1982,249700,3,2662,946,7,2,2
29434210,austin,78758,30.38472557,-97.70146179,1980,304900,10,25264.8,1584,4,2,4
29435701,austin,78758,30.39266205,-97.70102692,1982,405000,8,6795,1731,4,2,4
29358799,austin,78731,30.37569046,-97.7742691,1984,2150000,12,576734.4,6718,7,6,5
29355789,austin,78731,30.36519432,-97.76805115,1967,950000,10,9583,3044,7,3,4
29437489,austin,78758,30.39865875,-97.6967392,1984,242500,1,6403,2348,4,3,4
29349788,austin,78731,30.35110092,-97.75712585,1982,255000,8,2871,1020,7,2,2
29436188,austin,78758,30.39511871,-97.69615173,1984,199999,1,5562,1042,4,3,2
29432186,austin,78758,30.37928772,-97.70204926,1975,399900,11,8276,1584,3.666666667,2,4
29351279,austin,78731,30.35331154,-97.76872253,1993,975000,8,29620.8,3474,7,4,5
29432183,austin,78758,30.37874031,-97.70228577,1974,265000,4,8407,1453,3.666666667,2,3
29353278,austin,78731,30.35847282,-97.78412628,1983,804999,6,12196.8,3098,7,3,4
29358777,austin,78731,30.37467194,-97.77335358,1998,1425000,5,16552.8,3935,7,3,4
58304177,austin,78758,30.38741112,-97.69887543,1980,190000,6,4613,1173,4,2,3
29349775,austin,78731,30.35105896,-97.75702667,1982,233000,5,2788,961,7,2,2
29434174,austin,78758,30.38731003,-97.70193481,1979,150000,7,6621,1467,4,2,3
29353270,austin,78731,30.35901642,-97.78409576,1984,644500,2,13503.6,2362,7,3,3
29433674,austin,78758,30.37944221,-97.70954132,1977,379650,11,10323,1592,3.666666667,2,3
29349769,austin,78731,30.35195541,-97.75767517,1982,205000,8,2091,819,7,2,1
29358768,austin,78731,30.37644577,-97.77088165,1998,700000,10,15246,2492,7,3,3
58304166,austin,78758,30.38796234,-97.69983673,1980,228900,10,4613,1173,4,2,3
29358767,austin,78731,30.37642479,-97.77105713,1998,675000,8,13503.6,3346,7,4,5
119630659,austin,78758,30.38128853,-97.70346069,2013,299000,12,3584,1365,3.666666667,3,2
29433152,austin,78758,30.3821125,-97.69761658,1976,289000,9,7666,1548,4.333333333,2,3
29434149,austin,78758,30.38795471,-97.70307922,1979,299900,4,8668,1484,4,2,3
58299471,austin,78750,30.37756538,-97.78455353,1980,799900,4,25264.8,3369,7,3,3
29432143,austin,78758,30.37955093,-97.70136261,1974,370000,1,11761.2,1528,3.666666667,2,3
29358757,austin,78731,30.37376976,-97.77225494,1977,650000,8,19166.4,2626,7,4,4
29431995,austin,78759,30.37902832,-97.74475861,1967,630000,11,11325.6,2112,7,3,4
58304141,austin,78758,30.38797188,-97.69464111,1982,369900,10,9452,1761,4,3,3
121655484,austin,78731,30.35072708,-97.76035309,1972,339900,6,6616,1316,7,2,3
29433137,austin,78758,30.37948799,-97.69715118,1975,324900,12,7056,1244,4.333333333,2,3
29353257,austin,78731,30.35993385,-97.78302002,1983,774900,3,11325.6,2676,7,3,4
70342129,austin,78747,30.15974426,-97.74365997,2006,244900,3,6054,2912,3.666666667,3,4
29434126,austin,78758,30.3886795,-97.70276642,1979,249900,5,6403,1306,4,2,3
29351257,austin,78731,30.35445404,-97.76815033,1962,899900,12,13068,2652,7,3,3
70342126,austin,78747,30.15991592,-97.7443924,2006,274999,5,8929,2156,3.666666667,2,3
29351248,austin,78731,30.35567665,-97.77246094,1997,1589000,8,243936,4009,7,6,4
145656125,austin,78744,30.1626339,-97.73003387,2015,335000,2,5837,2394,3.666666667,2,3
29349476,austin,78731,30.3506012,-97.77082825,1991,699000,1,17424,3480,7,5,5
58311623,austin,78747,30.15652847,-97.73667908,1997,215000,3,5924,1652,3.666666667,2,3
29351243,austin,78731,30.3539772,-97.77082825,1971,624999,3,16117.2,2204,7,3,4
29434106,austin,78758,30.38866425,-97.70349884,1979,292900,8,6664,1459,4,2,3
29437484,austin,78758,30.39813614,-97.69593811,1984,449900,12,10062,1967,4,2,4
29350239,austin,78731,30.35351372,-97.77680206,1997,875000,12,12632.4,3075,7,3,4
80097207,austin,78747,30.14874649,-97.73869324,2009,239900,3,4181,2068,5.333333333,3,3
29433652,austin,78758,30.3831234,-97.7099762,1978,379000,6,7535,980,3.666666667,1,2
58304090,austin,78758,30.38849258,-97.69848633,1982,342000,6,7013,1128,4,2,3
29351234,austin,78731,30.35197067,-97.76194,1977,509900,9,12632.4,3078,7,3,4
89546621,austin,78747,30.15265656,-97.74583435,2011,285000,7,7405,2730,5.333333333,3,4
83829201,austin,78747,30.15108871,-97.74563599,2013,245000,8,6011,1652,5.333333333,2,3
29470113,austin,78747,30.15684509,-97.73670959,1996,229900,5,6054,1476,3.666666667,2,3
83830191,austin,78747,30.15245247,-97.74902344,2009,253000,2,6316,1605,5.333333333,2,3
29351228,austin,78731,30.35249138,-97.7628479,1971,650000,9,13939.2,1844,7,2,4
120897717,austin,78747,30.14189529,-97.76651001,2012,235000,9,5018,1220,5.333333333,2,3
29516715,austin,78747,30.13300514,-97.77938843,2002,355000,11,9670,2078,5.333333333,2,3
29351717,austin,78731,30.35576248,-97.76794434,1962,770000,8,12632.4,2886,7,2,3
58304058,austin,78758,30.38765907,-97.69597626,1983,309000,9,8581,1618,4,3,3
89546182,austin,78747,30.15174866,-97.74639893,2010,289900,7,6229,2622,5.333333333,3,5
29436057,austin,78758,30.39480209,-97.69716644,1983,349900,8,9191,1502,4,2,3
241933108,austin,78744,30.16075516,-97.7313385,2017,365000,8,8712,2930,3.666666667,3,3
29351216,austin,78731,30.35651779,-97.765625,1968,1050000,7,17424,3758,7,5,5
80103668,austin,78747,30.14667511,-97.73703766,2008,230000,4,6882,1314,5.333333333,2,3
